"","TOT_FLY_OPS","TOT_DIR_MAINT","TOTAL_AIR_HOURS","AIRCRAFT_CONFIG","UNIQUE_CARRIER_NAME","CARRIER","REGION","YEAR","QUARTER","time_pt","AC_GROUP","SSD_NAME","MANUFACTURER","LONG_NAME","SHORT_NAME","BEGIN_DATE"
"148",-213,471,0.06,2,"Federal Express Corporation","FX","P",2011,4,2011.4,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"149",-213,509,0.07,2,"Federal Express Corporation","FX","P",2012,4,2012.4,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"150",-184,394,0.05,2,"Federal Express Corporation","FX","P",2012,1,2012.1,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"151",-173,419,0.07,2,"Federal Express Corporation","FX","P",2013,2,2013.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"152",-167,424,0.06,2,"Federal Express Corporation","FX","P",2013,4,2013.4,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"153",-164,462,0.05,2,"Federal Express Corporation","FX","P",2010,4,2010.4,6,"A300-600/R/CF/RCF","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A300-600/R/CF/RCF","A300-6","1/1/1990 12:00:00 AM"
"154",-162,371,0.05,2,"Federal Express Corporation","FX","P",2013,1,2013.1,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"155",-156,384,0.05,2,"Federal Express Corporation","FX","P",2014,1,2014.1,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"156",-154,10379,0.01,2,"Federal Express Corporation","FX","D",2013,3,2013.3,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"157",-152,342,0.05,2,"Federal Express Corporation","FX","P",2014,4,2014.4,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"158",-151,389,0.05,2,"Federal Express Corporation","FX","P",2013,3,2013.3,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"159",-149,462,0.04,2,"Federal Express Corporation","FX","P",2010,3,2010.3,6,"A300-600/R/CF/RCF","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A300-600/R/CF/RCF","A300-6","1/1/1990 12:00:00 AM"
"160",-146,343,0.05,2,"Federal Express Corporation","FX","P",2010,3,2010.3,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"161",-130,388,0.06,2,"Federal Express Corporation","FX","P",2014,2,2014.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"162",-126,171,0.03,2,"Federal Express Corporation","FX","P",2008,3,2008.3,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"163",-122,258,0.04,2,"Federal Express Corporation","FX","P",2009,4,2009.4,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"164",-93,253,0.04,2,"Federal Express Corporation","FX","P",2014,3,2014.3,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"165",-84,229,0.04,2,"Federal Express Corporation","FX","P",2015,1,2015.1,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"166",-82,137,0.02,2,"Federal Express Corporation","FX","P",2009,3,2009.3,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"167",-81,164,0.01,2,"Federal Express Corporation","FX","P",2010,2,2010.2,6,"A300-600/R/CF/RCF","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A300-600/R/CF/RCF","A300-6","1/1/1990 12:00:00 AM"
"168",-64,117,0.02,2,"Federal Express Corporation","FX","P",2008,4,2008.4,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"169",-57,94,0.02,2,"Federal Express Corporation","FX","A",2008,4,2008.4,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"170",-55,94,0.01,2,"Federal Express Corporation","FX","L",2009,2,2009.2,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"171",-42,56,0.01,2,"Federal Express Corporation","FX","A",2008,3,2008.3,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"172",-36,74,0.01,2,"Federal Express Corporation","FX","A",2010,2,2010.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"173",-32,64,0.02,2,"Federal Express Corporation","FX","P",2009,1,2009.1,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"174",-27,90,0.01,2,"Federal Express Corporation","FX","P",2015,2,2015.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"175",-25,46,0.01,2,"Federal Express Corporation","FX","A",2009,1,2009.1,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"176",-19,38,0.01,2,"Federal Express Corporation","FX","A",2009,3,2009.3,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"177",-19,47,0.01,2,"Federal Express Corporation","FX","A",2009,4,2009.4,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"178",-18,-6,0.01,2,"Federal Express Corporation","FX","D",2009,3,2009.3,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"179",-17,80,0.01,2,"Federal Express Corporation","FX","L",2005,4,2005.4,7,"BOEING 727-100","BOEING","BOEING 727-100","B727-100","1/1/1990 12:00:00 AM"
"180",-10,4564,0,2,"Federal Express Corporation","FX","L",2013,3,2013.3,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"181",-8,18,0,2,"Federal Express Corporation","FX","L",2012,2,2012.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"182",0,NA,NA,1,"United Air Lines Inc.","UA","P",2017,4,2017.4,6,"B737 MAX 900","BOEING","BOEING B737 MAX 900","MAX 9","7/1/2016 12:00:00 AM"
"183",0,0,0,2,"Federal Express Corporation","FX","A",2010,1,2010.1,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"184",0.01,NA,NA,1,"Ryan International Airlines","RD","D",2007,1,2007.1,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"185",5.91,NA,NA,2,"Aloha Airlines Inc.","AQ","D",2004,4,2004.4,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"186",0.53,NA,NA,1,"Ryan International Airlines","RD","I",2010,1,2010.1,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"187",3.67,NA,NA,1,"Ryan International Airlines","RD","I",2010,3,2010.3,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"188",NA,826,NA,2,"Federal Express Corporation","FX","D",2013,3,2013.3,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"189",-2,NA,NA,1,"United Air Lines Inc.","UA","L",2007,3,2007.3,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"190",11.86,234.34,NA,2,"Aloha Airlines Inc.","AQ","D",2005,2,2005.2,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"191",-39.68,NA,NA,1,"ATA Airlines d/b/a ATA","TZ","A",2005,2,2005.2,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"192",-4.92,NA,NA,1,"ATA Airlines d/b/a ATA","TZ","D",2005,2,2005.2,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"193",0.23,NA,NA,1,"ATA Airlines d/b/a ATA","TZ","D",2005,4,2005.4,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"194",0.32,NA,NA,1,"ATA Airlines d/b/a ATA","TZ","D",2005,3,2005.3,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"195",0.73,NA,NA,1,"ATA Airlines d/b/a ATA","TZ","D",2004,4,2004.4,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"196",1.47,NA,NA,1,"ATA Airlines d/b/a ATA","TZ","D",2005,1,2005.1,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"197",1.86,NA,NA,1,"ATA Airlines d/b/a ATA","TZ","D",2004,3,2004.3,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"198",2.25,0.51,NA,1,"Frontier Airlines Inc.","F9","D",2004,4,2004.4,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"199",2.34,NA,NA,1,"ATA Airlines d/b/a ATA","TZ","D",2004,1,2004.1,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"200",2.59,NA,NA,1,"ATA Airlines d/b/a ATA","TZ","D",2004,2,2004.2,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"201",2.99,NA,NA,1,"ATA Airlines d/b/a ATA","TZ","A",2005,4,2005.4,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"202",3.81,358.67,NA,1,"Frontier Airlines Inc.","F9","D",2005,3,2005.3,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"203",4.17,132.33,NA,1,"Frontier Airlines Inc.","F9","D",2004,2,2004.2,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"204",4.26,76.6,NA,1,"Frontier Airlines Inc.","F9","D",2005,2,2005.2,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"205",5376.07,309.9,NA,1,"Frontier Airlines Inc.","F9","D",2004,1,2004.1,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"206",4.45,58.08,NA,1,"Frontier Airlines Inc.","F9","D",2005,1,2005.1,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"207",4.46,119.92,NA,1,"Frontier Airlines Inc.","F9","D",2004,3,2004.3,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"208",5.68,NA,NA,1,"ATA Airlines d/b/a ATA","TZ","A",2005,3,2005.3,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"209",7.88,NA,NA,1,"ATA Airlines d/b/a ATA","TZ","A",2004,4,2004.4,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"210",8.12,NA,NA,1,"ATA Airlines d/b/a ATA","TZ","A",2005,1,2005.1,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"211",14.2,NA,NA,1,"ATA Airlines d/b/a ATA","TZ","A",2004,2,2004.2,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"212",14.41,NA,NA,1,"ATA Airlines d/b/a ATA","TZ","A",2004,1,2004.1,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"213",14.95,NA,NA,1,"ATA Airlines d/b/a ATA","TZ","A",2004,3,2004.3,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"214",70,NA,NA,2,"Federal Express Corporation","FX","D",2014,2,2014.2,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"215",-695,645,NA,1,"Delta Air Lines Inc.","DL","D",2006,3,2006.3,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"216",-174,162,NA,1,"Delta Air Lines Inc.","DL","L",2006,3,2006.3,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"217",-174,162,NA,1,"Delta Air Lines Inc.","DL","A",2006,3,2006.3,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"218",-79,-28,NA,1,"Delta Air Lines Inc.","DL","D",2006,4,2006.4,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"219",-59,43,NA,1,"Delta Air Lines Inc.","DL","D",2007,4,2007.4,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"220",-36,1783,NA,1,"Delta Air Lines Inc.","DL","D",2007,1,2007.1,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"221",-30,-5,NA,1,"Delta Air Lines Inc.","DL","D",2008,1,2008.1,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"222",-20,-7,NA,1,"Delta Air Lines Inc.","DL","L",2006,4,2006.4,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"223",-15,11,NA,1,"Delta Air Lines Inc.","DL","L",2007,4,2007.4,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"224",-14.24,4.68,NA,1,"Frontier Airlines Inc.","F9","D",2006,2,2006.2,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"225",-9,445,NA,1,"Delta Air Lines Inc.","DL","L",2007,1,2007.1,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"226",-9,445,NA,1,"Delta Air Lines Inc.","DL","A",2007,1,2007.1,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"227",-8,-1,NA,1,"Delta Air Lines Inc.","DL","L",2008,1,2008.1,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"228",NA,NA,NA,1,"United Air Lines Inc.","UA","D",2005,4,2005.4,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"229",NA,NA,NA,1,"United Air Lines Inc.","UA","A",2005,4,2005.4,6,"A320-100/200","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-100/200","A320-1/2","1/1/1990 12:00:00 AM"
"230",NA,-2,NA,1,"United Air Lines Inc.","UA","D",2005,2,2005.2,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"231",-2,-5,NA,1,"Delta Air Lines Inc.","DL","L",2007,2,2007.2,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"232",0,NA,NA,2,"Federal Express Corporation","FX","D",2016,2,2016.2,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"233",0,NA,NA,2,"Federal Express Corporation","FX","D",2019,2,2019.2,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"234",0,NA,NA,2,"Federal Express Corporation","FX","D",2019,3,2019.3,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"235",0,NA,NA,2,"Federal Express Corporation","FX","D",2019,4,2019.4,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"236",0,NA,NA,2,"Federal Express Corporation","FX","D",2020,1,2020.1,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"237",0,NA,NA,2,"Federal Express Corporation","FX","D",2020,2,2020.2,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"238",0,NA,NA,2,"Federal Express Corporation","FX","D",2020,3,2020.3,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"239",0,NA,NA,2,"Federal Express Corporation","FX","D",2020,4,2020.4,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"240",0,NA,NA,2,"Federal Express Corporation","FX","D",2021,1,2021.1,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"241",0,NA,NA,2,"Federal Express Corporation","FX","D",2021,2,2021.2,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"242",0,NA,NA,2,"Federal Express Corporation","FX","D",2021,3,2021.3,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"243",0,NA,NA,2,"Federal Express Corporation","FX","D",2018,4,2018.4,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"244",0,NA,NA,2,"Federal Express Corporation","FX","D",2019,1,2019.1,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"245",0,NA,NA,2,"Federal Express Corporation","FX","D",2018,3,2018.3,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"246",0,NA,NA,2,"Federal Express Corporation","FX","D",2016,4,2016.4,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"247",0,NA,NA,2,"Federal Express Corporation","FX","D",2017,1,2017.1,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"248",0,NA,NA,2,"Federal Express Corporation","FX","D",2017,2,2017.2,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"249",0,NA,NA,2,"Federal Express Corporation","FX","D",2017,3,2017.3,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"250",0,NA,NA,2,"Federal Express Corporation","FX","D",2017,4,2017.4,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"251",0,NA,NA,2,"Federal Express Corporation","FX","D",2018,1,2018.1,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"252",0,NA,NA,2,"Federal Express Corporation","FX","D",2018,2,2018.2,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"253",0,NA,NA,2,"Federal Express Corporation","FX","D",2016,3,2016.3,8,"BOEING 747-4F","BOEING","BOEING 747-400F","B747-4F","1/1/1990 12:00:00 AM"
"254",190,NA,NA,2,"Federal Express Corporation","FX","D",2016,1,2016.1,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"255",4,34,NA,1,"Delta Air Lines Inc.","DL","L",2008,1,2008.1,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"256",4,34,NA,1,"Delta Air Lines Inc.","DL","A",2008,1,2008.1,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"257",85,NA,NA,2,"Federal Express Corporation","FX","D",2014,4,2014.4,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"258",21,NA,NA,2,"Federal Express Corporation","FX","D",2015,3,2015.3,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"259",64,NA,NA,2,"Federal Express Corporation","FX","D",2015,2,2015.2,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"260",6.77,1.69,NA,1,"Ryan International Airlines","RD","D",2007,3,2007.3,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"261",-37,NA,NA,2,"Federal Express Corporation","FX","D",2014,3,2014.3,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"262",156,NA,NA,2,"Federal Express Corporation","FX","D",2015,4,2015.4,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"263",160,NA,NA,2,"Federal Express Corporation","FX","D",2015,1,2015.1,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"264",10,-6,NA,1,"Delta Air Lines Inc.","DL","A",2008,2,2008.2,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"265",10,-6,NA,1,"Delta Air Lines Inc.","DL","L",2008,2,2008.2,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"266",17,134,NA,1,"Delta Air Lines Inc.","DL","D",2008,1,2008.1,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"267",22,NA,NA,1,"North American Airlines","XG","D",2004,2,2004.2,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"268",203,NA,NA,2,"Federal Express Corporation","FX","D",2014,1,2014.1,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"269",33,NA,NA,1,"North American Airlines","XG","D",2004,1,2004.1,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"270",37.74,NA,NA,2,"Air Transport International","8C","D",2010,2,2010.2,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"271",39,-21,NA,1,"Delta Air Lines Inc.","DL","D",2008,2,2008.2,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"272",49.42,-1.41,NA,1,"Frontier Airlines Inc.","F9","D",2006,1,2006.1,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"273",89.48,22.31,NA,1,"Ryan International Airlines","RD","I",2007,3,2007.3,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"274",207.5,17.51,0.03,1,"Ryan International Airlines","RD","I",2007,4,2007.4,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"275",734,NA,NA,1,"American Airlines Inc.","AA","D",2010,1,2010.1,6,"A300-600/R/CF/RCF","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A300-600/R/CF/RCF","A300-6","1/1/1990 12:00:00 AM"
"276",2790,NA,NA,1,"American Airlines Inc.","AA","D",2010,2,2010.2,6,"A300-600/R/CF/RCF","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A300-600/R/CF/RCF","A300-6","1/1/1990 12:00:00 AM"
"277",2871,NA,NA,1,"American Airlines Inc.","AA","D",2010,3,2010.3,6,"A300-600/R/CF/RCF","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A300-600/R/CF/RCF","A300-6","1/1/1990 12:00:00 AM"
"278",8550,NA,NA,1,"American Airlines Inc.","AA","D",2009,4,2009.4,6,"A300-600/R/CF/RCF","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A300-600/R/CF/RCF","A300-6","1/1/1990 12:00:00 AM"
"279",-0.83,-151.3,NA,1,"ATA Airlines d/b/a ATA","TZ","A",2006,1,2006.1,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"280",-0.05,NA,NA,2,"Air Transport International","8C","D",2010,1,2010.1,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"281",0,NA,NA,1,"United Air Lines Inc.","UA","L",2017,4,2017.4,6,"BOEING 757-300","BOEING","BOEING 757-300","B757-3","1/1/1999 12:00:00 AM"
"282",0,NA,NA,1,"United Air Lines Inc.","UA","P",2017,2,2017.2,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"283",0,NA,NA,1,"United Air Lines Inc.","UA","P",2017,4,2017.4,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"284",0,NA,NA,1,"United Air Lines Inc.","UA","P",2018,1,2018.1,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"285",0,NA,NA,1,"United Air Lines Inc.","UA","P",2018,3,2018.3,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"286",0,NA,NA,1,"United Air Lines Inc.","UA","L",2016,2,2016.2,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"287",0,NA,NA,1,"United Air Lines Inc.","UA","L",2020,2,2020.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"288",-64,123,0.02,2,"Federal Express Corporation","FX","A",2019,2,2019.2,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"289",-63,117,0.02,2,"Federal Express Corporation","FX","A",2019,1,2019.1,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"290",0,NA,NA,2,"Federal Express Corporation","FX","A",2010,1,2010.1,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"291",0,NA,NA,2,"Federal Express Corporation","FX","A",2010,4,2010.4,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"292",0,NA,NA,2,"Federal Express Corporation","FX","A",2011,1,2011.1,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"293",0,NA,NA,2,"Federal Express Corporation","FX","A",2011,2,2011.2,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"294",0,NA,NA,2,"Federal Express Corporation","FX","A",2015,3,2015.3,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
